case_id,post_date,pelosi_probe,cheney_probe,brown_probe,roberts_probe,brown_code1,brown_code2,brown_code3,brown_code4,brown_code5,cheney_code1,cheney_code2,cheney_code3,cheney_code4,cheney_code5,pelosi_code1,pelosi_code2,pelosi_code3,pelosi_code4,pelosi_code5,roberts_code1,roberts_code2,roberts_code3,roberts_code4,roberts_code5,brown_level1,brown_level2,cheney_level1,cheney_level2,pelosi_level1,pelosi_level2,roberts_level1,roberts_level2
1178,2008-11-28,1,1,1,1,95,98,98,98,98,4,22,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,1,0,0,0,0
1179,2008-11-10,5,5,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
1180,2008-11-10,5,5,1,1,95,98,98,98,98,4,98,98,98,98,23,24,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1181,2008-11-10,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1182,2008-11-13,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
1183,2008-11-12,1,1,1,1,24,98,98,98,98,95,98,98,98,98,95,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
1184,2008-11-19,1,5,1,5,24,98,98,98,98,4,98,98,98,98,24,98,98,98,98,14,98,98,98,98,0,0,1,0,0,0,1,0
1185,2008-12-09,1,1,1,1,95,98,98,98,98,4,97,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1186,2008-12-08,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1187,2008-11-14,5,5,5,1,24,98,98,98,98,4,98,98,98,98,4,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1189,2008-11-07,1,5,1,5,95,98,98,98,98,4,98,98,98,98,95,97,98,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
1190,2008-11-11,5,5,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
1191,2008-11-11,5,5,1,1,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
1192,2008-11-26,1,1,1,1,95,98,98,98,98,24,95,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1193,2008-11-17,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
1194,2008-11-07,1,5,1,5,24,98,98,98,98,4,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
1195,2008-11-11,5,5,5,1,24,95,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
1196,2008-11-06,1,1,1,1,95,98,98,98,98,24,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1197,2008-12-22,5,5,1,1,95,98,98,98,98,4,98,98,98,98,24,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1198,2008-11-06,5,1,1,1,95,98,98,98,98,95,96,98,98,98,16,98,98,98,98,95,96,98,98,98,0,0,0,0,1,0,0,0
1199,2008-11-10,5,5,1,5,95,96,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1200,2008-11-06,1,5,5,5,24,98,98,98,98,24,98,98,98,98,24,95,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
1201,2008-11-06,1,1,1,1,24,95,98,98,98,95,96,98,98,98,95,96,98,98,98,24,95,98,98,98,0,0,0,0,0,0,0,0
1202,2008-11-06,1,1,1,5,24,95,96,98,98,24,95,96,98,98,24,96,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
1204,2008-11-15,1,5,1,1,24,95,98,98,98,4,98,98,98,98,1,95,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
1205,2008-11-08,5,5,1,5,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,4,98,98,98,98,0,0,1,0,1,0,1,0
1206,2008-11-16,5,5,1,5,24,95,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
1207,2008-11-15,5,5,1,5,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
1208,2008-11-11,1,1,1,1,95,96,98,98,98,95,96,98,98,98,95,96,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
1209,2008-12-14,1,5,1,1,24,95,98,98,98,24,98,98,98,98,24,95,98,98,98,24,95,98,98,98,0,0,0,0,0,0,0,0
1210,2008-11-15,1,5,1,1,95,96,98,98,98,4,98,98,98,98,95,96,98,98,98,95,96,98,98,98,0,0,1,0,0,0,0,0
1211,2008-11-10,5,5,1,5,24,95,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
1212,2008-11-18,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1213,2008-11-11,1,1,1,1,95,96,98,98,98,95,96,98,98,98,24,95,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
1216,2008-11-17,1,5,1,1,95,98,98,98,98,4,98,98,98,98,16,95,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
1217,2008-11-17,1,1,1,1,95,96,98,98,98,24,95,98,98,98,95,96,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
1218,2008-11-07,1,1,1,1,95,96,98,98,98,24,95,98,98,98,16,95,96,98,98,95,96,98,98,98,0,0,0,0,1,0,0,0
1219,2008-11-16,1,5,1,1,24,95,98,98,98,4,98,98,98,98,16,95,98,98,98,24,95,98,98,98,0,0,1,0,1,0,0,0
1220,2008-11-15,1,5,1,1,24,95,98,98,98,4,98,98,98,98,95,98,98,98,98,24,95,98,98,98,0,0,1,0,0,0,0,0
1221,2008-11-18,5,5,1,1,24,95,98,98,98,4,98,98,98,98,1,98,98,98,98,95,96,98,98,98,0,0,1,0,1,0,0,0
1222,2008-11-16,1,1,1,1,95,98,98,98,98,4,95,98,98,98,95,96,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1223,2008-11-07,1,5,1,5,24,95,98,98,98,4,98,98,98,98,24,95,98,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
1224,2008-11-14,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1225,2008-11-07,5,5,1,1,95,96,98,98,98,4,98,98,98,98,1,98,98,98,98,95,96,98,98,98,0,0,1,0,1,0,0,0
1226,2008-11-14,1,5,1,1,24,95,96,98,98,4,96,98,98,98,16,24,96,98,98,24,96,98,98,98,0,0,1,0,1,0,0,0
1227,2008-11-11,5,5,5,5,24,98,98,98,98,24,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
1228,2008-11-05,1,1,1,1,95,96,98,98,98,95,96,98,98,98,24,96,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
1230,2008-11-11,1,5,5,5,24,96,98,98,98,4,96,98,98,98,1,96,98,98,98,24,96,98,98,98,0,0,1,0,1,0,0,0
1231,2008-12-19,5,5,1,1,95,96,98,98,98,4,96,98,98,98,1,96,98,98,98,95,96,98,98,98,0,0,1,0,1,0,0,0
1232,2008-11-15,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1233,2008-11-15,5,5,1,1,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1234,2008-12-11,5,5,1,5,24,96,98,98,98,4,96,98,98,98,24,96,98,98,98,14,96,98,98,98,0,0,1,0,0,0,1,0
1236,2008-11-18,1,1,5,5,24,96,98,98,98,24,96,98,98,98,16,96,98,98,98,24,96,98,98,98,0,0,0,0,1,0,0,0
1237,2008-11-09,1,5,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1238,2008-11-07,5,5,1,5,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1239,2008-11-06,1,5,1,5,24,98,98,98,98,4,98,98,98,98,24,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1240,2008-11-06,5,5,5,5,1,98,98,98,98,4,98,98,98,98,1,98,98,98,98,1,98,98,98,98,1,0,1,0,1,0,1,0
1242,2008-12-09,5,5,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,95,98,98,98,0,0,1,0,1,0,1,0
1243,2008-11-15,5,5,5,5,1,98,98,98,98,4,98,98,98,98,1,98,98,98,98,1,98,98,98,98,1,0,1,0,1,0,1,0
1244,2008-11-19,1,5,1,5,95,98,98,98,98,4,98,98,98,98,24,98,98,98,98,1,98,98,98,98,0,0,1,0,0,0,1,0
1245,2008-12-04,5,5,1,1,95,98,98,98,98,4,98,98,98,98,24,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1246,2008-11-14,5,5,1,5,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
1247,2008-11-17,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1248,2008-12-08,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1249,2008-11-13,5,5,1,1,95,96,98,98,98,4,98,98,98,98,11,98,98,98,98,95,96,98,98,98,0,0,1,0,1,0,0,0
1251,2008-11-07,5,5,5,1,3,97,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1252,2008-11-08,1,1,1,1,24,95,96,98,98,95,96,97,98,98,95,96,98,98,98,95,96,97,98,98,0,0,0,0,0,0,0,0
1253,2008-11-08,1,5,5,5,24,96,98,98,98,4,98,98,98,98,23,24,98,98,98,24,96,97,98,98,0,0,1,0,0,0,0,0
1254,2008-11-11,1,1,1,1,95,96,98,98,98,95,96,97,98,98,95,98,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
1255,2008-11-09,5,5,1,1,24,95,97,98,98,4,96,98,98,98,11,96,98,98,98,24,95,98,98,98,0,0,1,0,1,0,0,0
1256,2008-11-09,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,96,97,98,98,95,96,98,98,98,0,0,1,0,0,0,0,0
1257,2008-11-07,1,5,1,1,95,96,98,98,98,1,98,98,98,98,95,96,98,98,98,95,96,98,98,98,0,0,1,0,0,0,0,0
1258,2008-11-09,1,1,1,1,95,96,97,98,98,95,96,97,98,98,95,96,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
1259,2008-11-08,5,5,1,1,95,96,98,98,98,4,98,98,98,98,1,98,98,98,98,95,96,98,98,98,0,0,1,0,1,0,0,0
1260,2008-11-17,5,5,5,5,95,96,97,98,98,4,96,98,98,98,1,24,95,96,98,14,96,98,98,98,0,0,1,0,1,0,1,0
1261,2008-11-10,5,5,5,5,24,95,96,97,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
1262,2008-11-14,5,5,1,5,24,95,96,98,98,4,98,98,98,98,15,96,98,98,98,14,95,96,98,98,0,0,1,0,0,1,1,0
1263,2008-11-20,5,5,1,1,24,95,96,98,98,4,96,98,98,98,1,96,97,98,98,95,96,98,98,98,0,0,1,0,1,0,0,0
1264,2008-11-12,5,5,1,1,24,98,98,98,98,4,98,98,98,98,24,98,98,98,98,24,95,98,98,98,0,0,1,0,0,0,0,0
1265,2008-11-14,5,5,5,5,24,96,98,98,98,4,96,98,98,98,1,96,98,98,98,24,95,96,98,98,0,0,1,0,1,0,0,0
1266,2008-12-04,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1267,2008-12-05,5,5,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
1268,2008-12-04,1,5,5,1,1,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,1,0,1,0,1,0,0,0
1269,2008-11-11,5,5,5,5,1,24,98,98,98,4,98,98,98,98,1,24,98,98,98,1,98,98,98,98,1,0,1,0,1,0,1,0
1271,2008-11-19,1,1,1,1,95,98,98,98,98,24,98,98,98,98,24,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1272,2008-11-13,5,5,5,5,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
1273,2008-11-10,1,1,1,5,95,96,98,98,98,95,96,98,98,98,95,98,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
1274,2008-12-09,1,5,1,1,24,98,98,98,98,4,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1275,2008-11-26,1,5,1,1,24,98,98,98,98,4,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
1276,2008-11-14,5,5,1,5,95,98,98,98,98,4,98,98,98,98,15,24,98,98,98,14,98,98,98,98,0,0,1,0,0,1,1,0
1277,2008-11-20,1,5,5,1,24,98,98,98,98,4,98,98,98,98,16,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
1279,2008-11-14,1,5,5,1,95,96,98,98,98,4,96,98,98,98,24,95,96,97,98,95,96,98,98,98,0,0,1,0,0,0,0,0
1280,2008-11-16,5,5,1,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
1281,2008-11-20,5,1,1,1,95,98,98,98,98,4,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1282,2008-11-14,5,5,1,1,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1283,2008-11-25,1,1,1,1,24,98,98,98,98,95,98,98,98,98,16,98,98,98,98,95,98,98,98,98,0,0,0,0,1,0,0,0
1284,2008-12-02,5,5,1,1,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1285,2008-11-18,5,5,5,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,1,98,98,98,98,0,0,1,0,1,0,1,0
1286,2008-11-13,5,5,5,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
1287,2008-11-25,5,5,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
1288,2008-11-17,5,5,5,5,1,96,98,98,98,4,96,98,98,98,1,96,98,98,98,14,96,98,98,98,1,0,1,0,1,0,1,0
1289,2008-11-22,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1290,2008-11-13,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1291,2008-11-22,1,1,1,1,3,97,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
1292,2008-11-13,1,1,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1293,2008-11-11,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1294,2008-12-01,1,1,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
1295,2008-11-11,1,1,1,1,3,98,98,98,98,24,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,0,0,1,0,0,0
1296,2008-11-08,1,1,1,1,24,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1297,2008-11-12,1,1,1,1,95,96,98,98,98,4,96,98,98,98,95,96,97,98,98,95,96,98,98,98,0,0,1,0,0,0,0,0
1298,2008-12-04,1,1,1,1,95,96,98,98,98,24,95,96,97,98,95,96,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
1299,2008-11-15,1,1,1,1,95,98,98,98,98,4,96,98,98,98,4,96,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
1300,2008-11-12,1,1,5,5,95,98,98,98,98,4,96,98,98,98,15,24,95,96,98,95,98,98,98,98,0,0,1,0,0,1,0,0
1301,2008-11-16,1,1,1,1,95,96,98,98,98,4,96,98,98,98,95,96,98,98,98,95,96,98,98,98,0,0,1,0,0,0,0,0
1302,2008-11-15,1,1,1,1,95,98,98,98,98,4,23,24,96,97,2,16,24,96,97,95,96,97,98,98,0,0,1,0,1,1,0,0
1303,2008-12-01,1,1,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,14,98,98,98,98,0,0,1,0,1,0,1,0
1305,2008-11-15,1,1,1,1,95,98,98,98,98,4,96,98,98,98,1,96,98,98,98,1,14,96,98,98,0,0,1,0,1,0,1,0
1306,2008-11-11,1,5,1,1,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1307,2008-12-09,5,1,1,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1308,2008-11-05,1,1,1,1,24,98,98,98,98,4,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
1309,2008-11-19,1,1,1,1,24,98,98,98,98,4,98,98,98,98,16,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1310,2008-11-15,5,5,5,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1311,2008-12-05,1,1,1,1,24,98,98,98,98,4,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
1312,2008-11-20,1,5,1,1,95,98,98,98,98,4,98,98,98,98,24,97,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1313,2008-11-06,1,5,5,5,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,14,98,98,98,98,0,0,1,0,0,0,1,0
1314,2008-11-06,5,5,5,5,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
1315,2008-11-08,1,1,5,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1316,2008-11-19,1,1,5,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1318,2008-12-06,1,5,5,5,24,98,98,98,98,4,98,98,98,98,24,95,96,98,98,24,98,98,98,98,0,0,1,0,0,0,0,0
1319,2008-11-18,1,1,5,5,95,98,98,98,98,24,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1320,2008-12-04,1,5,5,5,24,98,98,98,98,4,98,98,98,98,16,24,95,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1321,2008-11-11,5,5,1,1,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
1323,2008-11-07,5,5,5,5,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1324,2008-11-06,5,5,5,5,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1325,2008-11-20,5,5,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,95,98,98,98,98,0,0,1,0,1,0,0,0
1326,2008-11-07,5,5,5,5,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1327,2008-11-21,1,1,5,5,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1328,2008-11-22,1,5,5,5,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1329,2008-12-04,1,1,1,1,95,96,98,98,98,95,96,98,98,98,95,98,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
1330,2008-12-07,1,5,1,5,95,96,98,98,98,4,98,98,98,98,24,95,96,98,98,24,96,98,98,98,0,0,1,0,0,0,0,0
1331,2008-11-19,1,5,1,5,24,98,98,98,98,4,98,98,98,98,24,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1332,2008-12-08,1,1,1,1,95,96,98,98,98,95,96,98,98,98,95,96,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
1334,2008-11-09,5,5,5,5,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1335,2008-11-15,1,1,1,5,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1336,2008-11-24,1,5,5,5,24,98,98,98,98,24,98,98,98,98,95,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
1337,2008-11-15,1,1,5,1,95,98,98,98,98,95,97,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1338,2008-11-18,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1339,2008-11-19,1,1,1,1,95,97,98,98,98,95,98,98,98,98,95,97,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1341,2008-11-12,1,1,1,1,95,98,98,98,98,4,98,98,98,98,24,95,98,98,98,1,95,98,98,98,0,0,1,0,0,0,1,0
1342,2008-12-05,1,5,1,1,95,96,98,98,98,4,98,98,98,98,95,96,97,98,98,95,96,98,98,98,0,0,1,0,0,0,0,0
1343,2008-11-05,1,1,1,1,95,96,98,98,98,95,98,98,98,98,24,96,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
1344,2008-11-12,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,1,95,98,98,98,0,0,1,0,0,0,1,0
1345,2008-11-19,1,1,1,1,95,97,98,98,98,4,98,98,98,98,95,97,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1346,2008-12-05,5,5,5,1,95,96,98,98,98,4,98,98,98,98,1,98,98,98,98,24,95,96,98,98,0,0,1,0,1,0,0,0
1347,2008-11-09,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,97,98,98,98,0,0,1,0,0,0,0,0
1348,2008-11-09,1,5,1,1,1,95,98,98,98,4,98,98,98,98,1,95,98,98,98,1,95,98,98,98,1,0,1,0,1,0,1,0
1349,2008-11-24,1,1,1,1,95,98,98,98,98,4,95,98,98,98,95,97,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1350,2008-11-07,1,1,1,1,95,96,98,98,98,4,95,98,98,98,95,96,98,98,98,95,96,98,98,98,0,0,1,0,0,0,0,0
1352,2008-12-06,1,1,1,1,95,96,98,98,98,95,96,98,98,98,95,96,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
1353,2008-11-21,1,1,1,1,95,98,98,98,98,4,95,98,98,98,24,95,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1354,2008-12-05,1,5,5,5,24,98,98,98,98,24,98,98,98,98,24,95,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
1355,2008-12-08,1,1,1,1,95,96,98,98,98,95,96,98,98,98,95,96,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
1356,2008-11-24,5,5,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,1,95,98,98,98,0,0,1,0,1,0,1,0
1357,2008-11-13,1,5,1,1,11,23,95,98,98,4,98,98,98,98,1,97,98,98,98,1,95,97,98,98,1,0,1,0,1,0,1,0
1358,2008-11-23,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,97,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1359,2008-11-08,5,5,1,1,1,95,98,98,98,4,98,98,98,98,1,24,98,98,98,1,95,98,98,98,1,0,1,0,1,0,1,0
1360,2008-11-20,5,5,1,1,95,98,98,98,98,4,98,98,98,98,1,98,98,98,98,1,95,98,98,98,0,0,1,0,1,0,1,0
1361,2008-11-23,1,1,1,1,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1362,2008-11-11,1,5,1,1,95,98,98,98,98,4,98,98,98,98,24,95,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1363,2008-12-10,1,1,1,1,24,95,96,98,98,4,24,95,96,98,95,96,98,98,98,24,95,96,98,98,0,0,1,0,0,0,0,0
1364,2008-11-11,5,5,1,1,24,95,98,98,98,4,98,98,98,98,1,98,98,98,98,1,95,98,98,98,0,0,1,0,1,0,1,0
1365,2008-11-11,1,1,1,1,95,98,98,98,98,24,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1366,2008-11-18,1,1,1,1,95,97,98,98,98,95,97,98,98,98,95,97,98,98,98,95,97,98,98,98,0,0,0,0,0,0,0,0
1367,2008-11-18,1,1,5,5,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1368,2008-11-19,1,5,1,1,24,98,98,98,98,4,98,98,98,98,16,24,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1370,2008-11-20,1,1,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,1,0,0,0,0,0
1372,2008-12-09,1,1,5,5,95,96,98,98,98,95,96,98,98,98,95,96,98,98,98,95,96,98,98,98,0,0,0,0,0,0,0,0
1373,2008-12-04,5,5,1,5,24,95,98,98,98,4,98,98,98,98,4,98,98,98,98,24,96,98,98,98,0,0,1,0,1,0,0,0
1374,2008-11-18,1,1,1,5,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,95,98,98,98,98,0,0,0,0,0,0,0,0
1375,2008-11-22,1,5,1,1,95,98,98,98,98,4,98,98,98,98,95,98,98,98,98,14,95,98,98,98,0,0,1,0,0,0,1,0
1377,2008-11-07,5,5,5,5,24,98,98,98,98,23,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
1378,2008-11-24,5,1,1,1,24,98,98,98,98,24,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,0,0,1,0,0,0
1379,2008-11-15,1,5,5,1,24,98,98,98,98,24,98,98,98,98,24,98,98,98,98,24,98,98,98,98,0,0,0,0,0,0,0,0
1380,2008-11-08,1,5,5,5,96,98,98,98,98,96,98,98,98,98,16,98,98,98,98,96,98,98,98,98,0,0,0,0,1,0,0,0
1381,2008-11-13,5,5,1,5,24,98,98,98,98,4,98,98,98,98,1,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
1382,2008-11-26,5,5,1,1,24,98,98,98,98,4,98,98,98,98,11,98,98,98,98,24,98,98,98,98,0,0,1,0,1,0,0,0
